0.000000000000000000e+00 0.000000000000000000e+00 1.277547981590032578e-02
1.000000000000000000e+00 1.277547981590032578e-02 2.578056976199150085e-02
2.000000000000000000e+00 2.578056976199150085e-02 3.902288898825645447e-02
3.000000000000000000e+00 3.902288898825645447e-02 5.251003056764602661e-02
4.000000000000000000e+00 5.251003056764602661e-02 6.625001132488250732e-02
5.000000000000000000e+00 6.625001132488250732e-02 8.025129139423370361e-02
6.000000000000000000e+00 8.025129139423370361e-02 9.452273696660995483e-02
7.000000000000000000e+00 9.452273696660995483e-02 1.090736985206604004e-01
8.000000000000000000e+00 1.090736985206604004e-01 1.239141002297401428e-01
9.000000000000000000e+00 1.239141002297401428e-01 1.390541046857833862e-01
1.000000000000000000e+01 1.390541046857833862e-01 1.545048952102661133e-01
1.100000000000000000e+01 1.545048952102661133e-01 1.702778935432434082e-01
1.200000000000000000e+01 1.702778935432434082e-01 1.863853931427001953e-01
1.300000000000000000e+01 1.863853931427001953e-01 2.028401941061019897e-01
1.400000000000000000e+01 2.028401941061019897e-01 2.196560949087142944e-01
1.500000000000000000e+01 2.196560949087142944e-01 2.368474006652832031e-01
1.600000000000000000e+01 2.368474006652832031e-01 2.544296085834503174e-01
1.700000000000000000e+01 2.544296085834503174e-01 2.724187970161437988e-01
1.800000000000000000e+01 2.724187970161437988e-01 2.908324003219604492e-01
1.900000000000000000e+01 2.908324003219604492e-01 3.096886873245239258e-01
2.000000000000000000e+01 3.096886873245239258e-01 3.290072083473205566e-01
2.100000000000000000e+01 3.290072083473205566e-01 3.488087952136993408e-01
2.200000000000000000e+01 3.488087952136993408e-01 3.691155910491943359e-01
2.300000000000000000e+01 3.691155910491943359e-01 3.899512887001037598e-01
2.400000000000000000e+01 3.899512887001037598e-01 4.113411903381347656e-01
2.500000000000000000e+01 4.113411903381347656e-01 4.333125054836273193e-01
2.600000000000000000e+01 4.333125054836273193e-01 4.558939039707183838e-01
2.700000000000000000e+01 4.558939039707183838e-01 4.791167974472045898e-01
2.800000000000000000e+01 4.791167974472045898e-01 5.030143857002258301e-01
2.900000000000000000e+01 5.030143857002258301e-01 5.276225805282592773e-01
3.000000000000000000e+01 5.276225805282592773e-01 5.529801249504089355e-01
3.100000000000000000e+01 5.529801249504089355e-01 5.791286826133728027e-01
3.200000000000000000e+01 5.791286826133728027e-01 6.061131954193115234e-01
3.300000000000000000e+01 6.061131954193115234e-01 6.339824795722961426e-01
3.400000000000000000e+01 6.339824795722961426e-01 6.627892255783081055e-01
3.500000000000000000e+01 6.627892255783081055e-01 6.925907731056213379e-01
3.600000000000000000e+01 6.925907731056213379e-01 7.234494090080261230e-01
3.700000000000000000e+01 7.234494090080261230e-01 7.554329037666320801e-01
3.800000000000000000e+01 7.554329037666320801e-01 7.886154055595397949e-01
3.900000000000000000e+01 7.886154055595397949e-01 8.230779767036437988e-01
4.000000000000000000e+01 8.230779767036437988e-01 8.589094281196594238e-01
4.100000000000000000e+01 8.589094281196594238e-01 8.962072730064392090e-01
4.200000000000000000e+01 8.962072730064392090e-01 9.350792169570922852e-01
4.300000000000000000e+01 9.350792169570922852e-01 9.756438732147216797e-01
4.400000000000000000e+01 9.756438732147216797e-01 1.018033027648925781e+00
4.500000000000000000e+01 1.018033027648925781e+00 1.062391996383666992e+00
4.600000000000000000e+01 1.062391996383666992e+00 1.108883976936340332e+00
4.700000000000000000e+01 1.108883976936340332e+00 1.157691001892089844e+00
4.800000000000000000e+01 1.157691001892089844e+00 1.209015965461730957e+00
4.900000000000000000e+01 1.209015965461730957e+00 1.263088941574096680e+00
5.000000000000000000e+01 1.263088941574096680e+00 1.320168018341064453e+00
5.100000000000000000e+01 1.320168018341064453e+00 1.380548954010009766e+00
5.200000000000000000e+01 1.380548954010009766e+00 1.444565057754516602e+00
5.300000000000000000e+01 1.444565057754516602e+00 1.512599945068359375e+00
5.400000000000000000e+01 1.512599945068359375e+00 1.585096001625061035e+00
5.500000000000000000e+01 1.585096001625061035e+00 1.662562966346740723e+00
5.600000000000000000e+01 1.662562966346740723e+00 1.745596051216125488e+00
5.700000000000000000e+01 1.745596051216125488e+00 1.834892034530639648e+00
5.800000000000000000e+01 1.834892034530639648e+00 1.931274056434631348e+00
5.900000000000000000e+01 1.931274056434631348e+00 2.035720109939575195e+00
6.000000000000000000e+01 2.035720109939575195e+00 2.149405956268310547e+00
6.100000000000000000e+01 2.149405956268310547e+00 2.273753881454467773e+00
6.200000000000000000e+01 2.273753881454467773e+00 2.410506010055541992e+00
6.300000000000000000e+01 2.410506010055541992e+00 2.561820983886718750e+00
6.400000000000000000e+01 2.561820983886718750e+00 2.730411052703857422e+00
6.500000000000000000e+01 2.730411052703857422e+00 2.919730901718139648e+00
6.600000000000000000e+01 2.919730901718139648e+00 3.134262084960937500e+00
6.700000000000000000e+01 3.134262084960937500e+00 3.379936933517456055e+00
6.800000000000000000e+01 3.379936933517456055e+00 3.500000000000000000e+00
