0.0000000000000000000000 0.0 0.0 0.0 0.0 0.0
5.000000000000000278e-02 0.0 0.0 0.0 0.0 0.0
1.000000000000000056e-01 0.0 0.0 0.0 0.0 0.0
1.500000000000000222e-01 0.0 0.0 0.0 0.0 0.0
2.000000000000000111e-01 0.0 0.0 0.0 0.0 0.0
2.500000000000000000e-01 0.0 0.0 0.0 0.0 0.0
3.000000000000000444e-01 0.0 0.0 0.0 0.0 0.0
3.500000000000000333e-01 0.0 0.0 0.0 0.0 0.0
4.000000000000000222e-01 0.0 0.0 0.0 0.0 0.0
4.500000000000000111e-01 0.0 0.0 0.0 0.0 0.0
5.000000000000000000e-01 1.0 0.0 0.0 0.0 0.0
5.500000000000000444e-01 0.0 0.0 0.0 0.0 0.0
6.000000000000000888e-01 0.0 0.0 0.0 0.0 0.0
6.500000000000000222e-01 0.0 0.0 0.0 0.0 0.0
7.000000000000000666e-01 0.0 0.0 0.0 0.0 0.0
7.500000000000000000e-01 0.0 0.0 0.0 0.0 0.0
8.000000000000000444e-01 0.0 0.0 0.0 0.0 0.0
8.500000000000000888e-01 0.0 0.0 0.0 0.0 0.0
9.000000000000000222e-01 0.0 0.0 0.0 0.0 0.0
9.500000000000000666e-01 0.0 0.0 0.0 0.0 0.0
1.000000000000000000e+00 0.0 1.0 0.0 0.0 0.0
1.050000000000000044e+00 0.0 0.0 0.0 0.0 0.0
1.100000000000000089e+00 0.0 0.0 0.0 0.0 0.0
1.150000000000000133e+00 0.0 0.0 0.0 0.0 0.0
1.200000000000000178e+00 0.0 0.0 0.0 0.0 0.0
1.250000000000000000e+00 0.0 0.0 0.0 0.0 0.0
1.300000000000000044e+00 0.0 0.0 0.0 0.0 0.0
1.350000000000000089e+00 0.0 0.0 0.0 0.0 0.0
1.400000000000000133e+00 0.0 0.0 0.0 0.0 0.0
1.450000000000000178e+00 0.0 0.0 0.0 0.0 0.0
1.500000000000000000e+00 0.0 0.0 1.0 0.0 0.0
1.550000000000000044e+00 0.0 0.0 0.0 0.0 0.0
1.600000000000000089e+00 0.0 0.0 0.0 0.0 0.0
1.650000000000000133e+00 0.0 0.0 0.0 0.0 0.0
1.700000000000000178e+00 0.0 0.0 0.0 0.0 0.0
1.750000000000000000e+00 0.0 0.0 0.0 0.0 0.0
1.800000000000000044e+00 0.0 0.0 0.0 0.0 0.0
1.850000000000000089e+00 0.0 0.0 0.0 0.0 0.0
1.900000000000000133e+00 0.0 0.0 0.0 0.0 0.0
1.950000000000000178e+00 0.0 0.0 0.0 0.0 0.0
2.000000000000000000e+00 0.0 0.0 0.0 1.0 0.0
2.050000000000000266e+00 0.0 0.0 0.0 0.0 0.0
2.100000000000000089e+00 0.0 0.0 0.0 0.0 0.0
2.149999999999999911e+00 0.0 0.0 0.0 0.0 0.0
2.200000000000000178e+00 0.0 0.0 0.0 0.0 0.0
2.250000000000000000e+00 0.0 0.0 0.0 0.0 0.0
2.300000000000000266e+00 0.0 0.0 0.0 0.0 0.0
2.350000000000000089e+00 0.0 0.0 0.0 0.0 0.0
2.400000000000000355e+00 0.0 0.0 0.0 0.0 0.0
2.450000000000000178e+00 0.0 0.0 0.0 0.0 0.0
2.500000000000000000e+00 0.0 0.0 0.0 0.0 1.0
2.550000000000000266e+00 0.0 0.0 0.0 0.0 0.0
2.600000000000000089e+00 0.0 0.0 0.0 0.0 0.0
2.650000000000000355e+00 0.0 0.0 0.0 0.0 0.0
2.700000000000000178e+00 0.0 0.0 0.0 0.0 0.0
2.750000000000000000e+00 0.0 0.0 0.0 0.0 0.0
2.800000000000000266e+00 0.0 0.0 0.0 0.0 0.0
2.850000000000000089e+00 0.0 0.0 0.0 0.0 0.0
2.900000000000000355e+00 0.0 0.0 0.0 0.0 0.0
2.950000000000000178e+00 0.0 0.0 0.0 0.0 0.0
3.000000000000000000e+00 0.0 0.0 0.0 0.0 0.0
